ASNNumber;Номенклатура;Машина;Qty ASN;ДП/МП;Паллет №;Приоритет;Факт;Остаток;Часы;Статус;Приемка до;Месяц;Тип
DPS052709;Diag Biofinity Multifocal (1pk);26_008;107;ДП;4;;0;107;2,1;В приемке;30.06.2026;01.06.2026;1pk
DPS052709;Diag Biofinity Toric (1pk);26_008;113;ДП;4;;0;113;2,3;В приемке;30.06.2026;01.06.2026;1pk
DPS052709;iWear activ astigmatism (30 pk);26_008;61;ДП;4;;0;61;0,5;В приемке;30.06.2026;01.06.2026;Сложные
DPS052709;MyDay (90pk);26_008;44;ДП;4;;43;1;0,0;В приемке;30.06.2026;01.06.2026;Сфера
DPS052709;WB Comfilcon A multifocal BF (3 pk);26_008;40;ДП;4;;40;0;0,0;Закрыто;;-;Сложные
DPS052709;WB Fanfilcon A toric (6pk);26_008;17;ДП;4;;17;0;0,0;Закрыто;;-;Сложные
DPS052709;WB Somofilcon A 56% 1 day (30pk);26_008;627;ДП;4;;627;0;0,0;Закрыто;;-;Сфера
DPS052709;Diag Proclear 1 day (5pk);26_008;79;ДП;4;;79;0;0,0;Закрыто;;-;Сфера
DPS052709;WB Stenfilcon A toric 54% 1 Day MD (30pk);26_008;9;ДП;4;;0;9;0,1;В приемке;30.06.2026;01.06.2026;Сложные
DPS053080;Avaira Vitality toric (6pk);26_008;67;ДП;5;;67;0;0,0;Закрыто;;-;Сложные
DPS053080;WB Comfilcon A toric BF (3pk);26_008;1 278;ДП;5;;1276;2;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS053080;Diag MyDay Multifocal (5pk);26_008;3 087;ДП;5;;0;3 087;24,7;В приемке;30.06.2026;01.06.2026;Сложные
DPS054208;Avaira Vitality (6pk);26_009;587;ДП;16;;587;0;0,0;Закрыто;;-;Сфера
DPS054208;Biofinity Toric (3 pk) (new);26_009;67;ДП;16;;67;0;0,0;Закрыто;;-;Сложные
DPS054208;Clariti 1 Day toric (30pk);26_009;52;ДП;16;;51;1;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS054208;WB Fanfilcon A toric (6pk);26_009;86;ДП;16;;85;1;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS054208;Diag MyDay Multifocal (5pk);26_009;8 783;ДП;16;;0;8 783;70,3;В приемке;30.06.2026;01.06.2026;Сложные
DPS054208;WB Stenfilcon A toric 54% 1 Day MD (30pk);26_009;19;ДП;16;;19;0;0,0;Закрыто;;-;Сложные
DPS053439;Avaira Vitality toric (6pk);26_009;11;ДП;6;;0;11;0,1;В приемке;30.06.2026;01.06.2026;Сложные
DPS053439;Biofinity Toric (3 pk) (new);26_009;2;ДП;6;;0;2;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS053439;Diag Biofinity Toric (1pk);26_009;84;ДП;6;;0;84;1,7;В приемке;30.06.2026;01.06.2026;1pk
DPS053439;Diag MyDay Toric (5pk);26_009;9;ДП;6;;0;9;0,1;В приемке;30.06.2026;01.06.2026;Сложные
DPS053439;iWear activ astigmatism (30 pk);26_009;10;ДП;6;;1;9;0,1;В приемке;30.06.2026;01.06.2026;Сложные
DPS053439;WB Fanfilcon A toric (6pk);26_009;8;ДП;6;;0;8;0,1;В приемке;30.06.2026;01.06.2026;Сложные
DPS053439;MyDay Toric (30pk);26_009;1;ДП;6;;0;1;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS053439;iWear balance plus (6pk);26_009;5;ДП;6;;0;5;0,0;В приемке;30.06.2026;01.06.2026;Сфера
DPS053439;WB Stenfilcon A toric 54% 1 Day MD (30pk);26_009;5;ДП;6;;0;5;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS053688;Clariti 1 Day (90pk);26_009;6 950;ДП;11,12,13,14,15;;6936;14;0,0;В приемке;30.06.2026;01.06.2026;Сфера
DPS053437;Avaira Vitality (6pk);26_009;126;ДП;6;;56;70;0,1;В приемке;30.06.2026;01.06.2026;Сфера
DPS053437;Avaira Vitality toric (6pk);26_009;8 146;ДП;6;;0;8 146;65,2;В приемке;30.06.2026;01.06.2026;Сложные
DPS053437;Biofinity multifocal (3 pk);26_009;1 940;ДП;6;;0;1 940;15,5;В приемке;30.06.2026;01.06.2026;Сложные
DPS053437;Clariti 1 Day toric (30pk);26_009;42;ДП;6;;0;42;0,3;В приемке;30.06.2026;01.06.2026;Сложные
DPS053437;WB Fanfilcon A toric (6pk);26_009;56;ДП;6;;1;55;0,4;В приемке;30.06.2026;01.06.2026;Сложные
DPS053437;MyDay Toric (30pk);26_009;49;ДП;6;;0;49;0,4;В приемке;30.06.2026;01.06.2026;Сложные
DPS053437;WB Stenfilcon A toric 54% 1 Day MD (30pk);26_009;34;ДП;6;;0;34;0,3;В приемке;30.06.2026;01.06.2026;Сложные
DPS054205;Avaira Vitality (6pk);26_009;14;ДП;16;;14;0;0,0;Закрыто;;-;Сфера
DPS054205;Avaira Vitality toric (6pk);26_009;51;ДП;16;;51;0;0,0;Закрыто;;-;Сложные
DPS054205;Biofinity Toric (3 pk) (new);26_009;62;ДП;16;;62;0;0,0;Закрыто;;-;Сложные
DPS054205;Clariti 1 Day toric (30pk);26_009;2;ДП;16;;2;0;0,0;Закрыто;;-;Сложные
DPS054205;Diag Avaira Vitality toric (3pk);26_009;5;ДП;16;;5;0;0,0;Закрыто;;-;Сложные
DPS054205;Diag MyDay Toric (5pk);26_009;10;ДП;16;;10;0;0,0;Закрыто;;-;Сложные
DPS054205;WB Fanfilcon A toric (6pk);26_009;31;ДП;16;;31;0;0,0;Закрыто;;-;Сложные
DPS054205;WB Fanfilcon A (6pk);26_009;16;ДП;16;;16;0;0,0;Закрыто;;-;Сфера
DPS054205;MyDay Toric (30pk);26_009;1;ДП;16;;1;0;0,0;Закрыто;;-;Сложные
DPS054205;Biofinity Energys (3pk);26_009;2;ДП;16;;2;0;0,0;Закрыто;;-;Сфера
DPS052739;Avaira Vitality toric (6pk);26_009;16;ДП;2;;16;0;0,0;Закрыто;;-;Сложные
DPS052739;Biofinity multifocal (3 pk);26_009;2;ДП;2;;1;1;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS052739;Biofinity Toric (3 pk) (new);26_009;2;ДП;2;;2;0;0,0;Закрыто;;-;Сложные
DPS052739;Clariti 1 Day toric (30pk);26_009;21;ДП;2;;21;0;0,0;Закрыто;;-;Сложные
DPS052739;Diag Biofinity Toric (1pk);26_009;32;ДП;2;;0;32;0,6;В приемке;30.06.2026;01.06.2026;1pk
DPS052739;iWear activ astigmatism (30 pk);26_009;12;ДП;2;;12;0;0,0;Закрыто;;-;Сложные
DPS052739;WB Comfilcon A multifocal BF (3 pk);26_009;2;ДП;2;;2;0;0,0;Закрыто;;-;Сложные
DPS052739;WB Comfilcon A toric BF (3pk);26_009;15;ДП;2;;14;1;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS052739;WB Fanfilcon A toric (6pk);26_009;98;ДП;2;;98;0;0,0;Закрыто;;-;Сложные
DPS052739;WB Fanfilcon A (6pk);26_009;5;ДП;2;;5;0;0,0;Закрыто;;-;Сфера
DPS052739;MyDay Toric (30pk);26_009;4;ДП;2;;4;0;0,0;Закрыто;;-;Сложные
DPS052739;WB Omafilcon A 60% 1 Day (30pk);26_009;3;ДП;2;;3;0;0,0;Закрыто;;-;Сфера
DPS052739;Diag Biofinity Energys (3pk);26_009;7;ДП;2;;7;0;0,0;Закрыто;;-;Сфера
DPS053023;Avaira Vitality toric (6pk);26_009;901;ДП;2;;899;2;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS053023;Biofinity multifocal (3 pk);26_009;4 800;ДП;2;;4793;7;0,1;В приемке;30.06.2026;01.06.2026;Сложные
DPS053023;Diag Biofinity Toric (1pk);26_009;510;ДП;2;;0;510;10,2;В приемке;30.06.2026;01.06.2026;1pk
DPS053023;Diag Clariti 1 Day toric (5pk) (new);26_009;93;ДП;2;;92;1;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS053023;Diag MyDay Toric (5pk);26_009;33;ДП;2;;33;0;0,0;Закрыто;;-;Сложные
DPS053023;iWear activ astigmatism (30 pk);26_009;6;ДП;2;;6;0;0,0;Закрыто;;-;Сложные
DPS053023;MyDay (90pk);26_009;36;ДП;2;;35;1;0,0;В приемке;30.06.2026;01.06.2026;Сфера
DPS053023;WB Comfilcon A multifocal BF (3 pk);26_009;81;ДП;2;;81;0;0,0;Закрыто;;-;Сложные
DPS053023;WB Fanfilcon A toric (6pk);26_009;31;ДП;2;;31;0;0,0;Закрыто;;-;Сложные
DPS053023;Diag Clariti 1day  multifocal (5pk) (new);26_009;316;ДП;2;;316;0;0,0;Закрыто;;-;Сложные
DPS053023;WB Fanfilcon A (6pk);26_009;3 607;ДП;2;;3596;11;0,0;В приемке;30.06.2026;01.06.2026;Сфера
DPS053023;WB Stenfilcon A toric 54% 1 Day MD (30pk);26_009;52;ДП;2;;52;0;0,0;Закрыто;;-;Сложные
DPS053045;Biofinity multifocal (3 pk);26_009;7 200;ДП;3;;4;7 196;57,6;В приемке;30.06.2026;01.06.2026;Сложные
DPS053045;Clariti 1 Day toric (30pk);26_009;46;ДП;3;;10;36;0,3;В приемке;30.06.2026;01.06.2026;Сложные
DPS053045;Diag Biofinity Toric (1pk);26_009;609;ДП;3;;0;609;12,2;В приемке;30.06.2026;01.06.2026;1pk
DPS053045;iWear activ astigmatism (30 pk);26_009;40;ДП;3;;0;40;0,3;В приемке;30.06.2026;01.06.2026;Сложные
DPS053045;WB Comfilcon A multifocal BF (3 pk);26_009;757;ДП;3;;0;757;6,1;В приемке;30.06.2026;01.06.2026;Сложные
DPS053045;WB Comfilcon A toric BF (3pk);26_009;1 046;ДП;3;;1;1 045;8,4;В приемке;30.06.2026;01.06.2026;Сложные
DPS053045;WB Stenfilcon A toric 54% 1 Day MD (30pk);26_009;7;ДП;3;;0;7;0,1;В приемке;30.06.2026;01.06.2026;Сложные
DPS052670;Biofinity XR Toric (3pk);26_009;156;ДП;1;;156;0;0,0;Закрыто;;-;Сложные
DPS053042;Biofinity multifocal (3 pk);26_009;3;ДП;3;;0;3;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS053042;Diag Biofinity Toric (1pk);26_009;59;ДП;3;;0;59;1,2;В приемке;30.06.2026;01.06.2026;1pk
DPS053042;WB Comfilcon A toric BF (3pk);26_009;1;ДП;3;;0;1;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS053432;Avaira Vitality toric (6pk);26_009;163;ДП;5;;162;1;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS053432;Biofinity Toric (3 pk) (new);26_009;584;ДП;5;;584;0;0,0;Закрыто;;-;Сложные
DPS053432;Clariti 1 Day multifocal (30pk);26_009;368;ДП;5;;342;26;0,2;В приемке;30.06.2026;01.06.2026;Сложные
DPS053432;Clariti 1 Day toric (30pk);26_009;1 438;ДП;5;;1;1 437;11,5;В приемке;30.06.2026;01.06.2026;Сложные
DPS053432;Diag MyDay Toric (5pk);26_009;2 484;ДП;5;;2482;2;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS053432;WB Somofilcon A 56% 1 day (30pk);26_009;660;ДП;5;;654;6;0,0;В приемке;30.06.2026;01.06.2026;Сфера
DPS053432;WB Fanfilcon A (6pk);26_009;12;ДП;5;;12;0;0,0;Закрыто;;-;Сфера
DPS053432;MyDay Toric (30pk);26_009;56;ДП;5;;56;0;0,0;Закрыто;;-;Сложные
DPS053432;WB Stenfilcon A toric 54% 1 Day MD (30pk);26_009;667;ДП;5;;666;1;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS052719;Clariti 1 Day toric (30pk);26_009;4 797;ДП;4;;4723;74;0,6;В приемке;30.06.2026;01.06.2026;Сложные
DPS052898;Avaira Vitality toric (6pk);26_009;2 042;ДП;1;;2035;7;0,1;В приемке;30.06.2026;01.06.2026;Сложные
DPS052898;Biofinity multifocal (3 pk);26_009;2 400;ДП;1;;0;2 400;19,2;В приемке;30.06.2026;01.06.2026;Сложные
DPS052898;Clariti 1 Day toric (30pk);26_009;2 193;ДП;1;;2165;28;0,2;В приемке;30.06.2026;01.06.2026;Сложные
DPS052898;Diag Clariti 1day (5pk);26_009;402;ДП;1;;0;402;0,8;В приемке;30.06.2026;01.06.2026;Сфера
DPS052898;Diag Biofinity (3pk);26_009;19;ДП;1;;0;19;0,0;В приемке;30.06.2026;01.06.2026;Сфера
DPS053679;Avaira Vitality (6pk);26_009;833;ДП;10;;780;53;0,1;В приемке;30.06.2026;01.06.2026;Сфера
DPS053679;Avaira Vitality toric (6pk);26_009;190;ДП;10;;182;8;0,1;В приемке;30.06.2026;01.06.2026;Сложные
DPS053679;Clariti 1 Day toric (30pk);26_009;1 396;ДП;10;;1380;16;0,1;В приемке;30.06.2026;01.06.2026;Сложные
DPS053679;MyDay Toric (30pk);26_009;1 724;ДП;10;;1709;15;0,1;В приемке;30.06.2026;01.06.2026;Сложные
DPS053679;WB Stenfilcon A toric 54% 1 Day MD (30pk);26_009;1 199;ДП;10;;1198;1;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS053674;Avaira Vitality toric (6pk);26_009;131;ДП;9;;8;123;1,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS053674;Biofinity multifocal (3 pk);26_009;5 157;ДП;9;;0;5 157;41,3;В приемке;30.06.2026;01.06.2026;Сложные
DPS053674;Biofinity Toric (3 pk) (new);26_009;27;ДП;9;;0;27;0,2;В приемке;30.06.2026;01.06.2026;Сложные
DPS053674;Clariti 1 Day toric (30pk);26_009;1 641;ДП;9;;0;1 641;13,1;В приемке;30.06.2026;01.06.2026;Сложные
DPS053674;Diag Avaira Vitality toric (3pk);26_009;107;ДП;9;;6;101;0,8;В приемке;30.06.2026;01.06.2026;Сложные
DPS053674;iWear activ astigmatism (30 pk);26_009;273;ДП;9;;0;273;2,2;В приемке;30.06.2026;01.06.2026;Сложные
DPS053674;WB Somofilcon A 56% 1 day (30pk);26_009;11;ДП;9;;0;11;0,0;В приемке;30.06.2026;01.06.2026;Сфера
DPS053674;Diag Clariti 1day  multifocal (5pk) (new);26_009;221;ДП;9;;0;221;1,8;В приемке;30.06.2026;01.06.2026;Сложные
DPS053674;MyDay Toric (30pk);26_009;11;ДП;9;;0;11;0,1;В приемке;30.06.2026;01.06.2026;Сложные
DPS053543;Avaira Vitality (6pk);26_009;5 898;ДП;7;;5893;5;0,0;В приемке;30.06.2026;01.06.2026;Сфера
DPS053543;Avaira Vitality toric (6pk);26_009;66;ДП;7;;66;0;0,0;Закрыто;;-;Сложные
DPS053543;Biofinity multifocal (3 pk);26_009;178;ДП;7;;175;3;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS053543;Biofinity Toric (3 pk) (new);26_009;4;ДП;7;;4;0;0,0;Закрыто;;-;Сложные
DPS053543;Clariti 1 Day toric (30pk);26_009;16;ДП;7;;15;1;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS053543;Diag Biofinity Toric (1pk);26_009;1;ДП;7;;0;1;0,0;В приемке;30.06.2026;01.06.2026;1pk
DPS053543;Diag MyDay Toric (5pk);26_009;1 085;ДП;7;;1084;1;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS053543;iWear activ astigmatism (30 pk);26_009;27;ДП;7;;26;1;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS053543;WB Comfilcon A toric BF (3pk);26_009;26;ДП;7;;26;0;0,0;Закрыто;;-;Сложные
DPS053543;WB Fanfilcon A toric (6pk);26_009;42;ДП;7;;42;0;0,0;Закрыто;;-;Сложные
DPS053543;MyDay Toric (30pk);26_009;1 140;ДП;7;;1123;17;0,1;В приемке;30.06.2026;01.06.2026;Сложные
DPS053543;WB Stenfilcon A toric 54% 1 Day MD (30pk);26_009;1 023;ДП;7;;1022;1;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS053703;Clariti 1 Day (30pk)_Bespoke;26_009;1 071;ДП;14,15;;1071;0;0,0;Закрыто;;-;Сфера
DPS053699;Clariti 1 Day toric (30pk);26_009;699;ДП;14;;687;12;0,1;В приемке;30.06.2026;01.06.2026;Сложные
DPS053699;Diag Avaira Vitality toric (3pk);26_009;150;ДП;14;;144;6;0,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS053699;Diag MyDay Toric (5pk);26_009;1;ДП;14;;1;0;0,0;Закрыто;;-;Сложные
DPS053699;WB Fanfilcon A toric (6pk);26_009;16;ДП;14;;16;0;0,0;Закрыто;;-;Сложные
MPS176841;Airway Premium (3pk);26_009;10 390;МП;7;;10390;0;0,0;Закрыто;;-;Сфера
DPS053568;Biofinity multifocal (3 pk);26_009;7 497;ДП;8;;0;7 497;60,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS053568;MyDay Toric (30pk);26_009;1 033;ДП;8;;0;1 033;8,3;В приемке;30.06.2026;01.06.2026;Сложные
DPS053742;Biofinity XR Toric (3pk);26_009;174;ДП;16;;174;0;0,0;Закрыто;;-;Сложные
DPS054150;Biofinity XR Toric (3pk);26_009;111;ДП;16;;111;0;0,0;Закрыто;;-;Сложные
MPS177255;Diag Biofinity (3pk);26_009;9 507;МП;9;;9507;0;0,0;Закрыто;;-;Сфера
MPS176785;Biofinity (6pk)_Bespoke;26_009;8 222;МП;5,6;;8128;94;0,2;В приемке;30.06.2026;01.06.2026;Сфера
MPS176785;Biofinity (3pk)_Bespoke;26_009;9 578;МП;5,6;;9578;0;0,0;Закрыто;;-;Сфера
MPS176461;Biofinity (6pk)_Bespoke;26_009;13 127;МП;1,3;;13047;80;0,2;В приемке;30.06.2026;01.06.2026;Сфера
MPS176500;Biofinity (6pk)_Bespoke;26_009;6 753;МП;2,3;;6753;0;0,0;Закрыто;;-;Сфера
MPS176500;Biofinity (3pk)_Bespoke;26_009;6 058;МП;2,3;;6058;0;0,0;Закрыто;;-;Сфера
MPS177228;MyDay (90pk);26_009;16;МП;10;;16;0;0,0;Закрыто;;-;Сфера
MPS177105;MyDay (90pk);26_009;244;МП;10;;244;0;0,0;Закрыто;;-;Сфера
MPS177206;Diag Biofinity (3pk);26_009;8 467;МП;8;;8467;0;0,0;Закрыто;;-;Сфера
MPS176737;Biofinity (3pk)_Bespoke;26_009;15 000;МП;4,10;;15000;0;0,0;Закрыто;;-;Сфера
MPS176983;Diag MyDay Multifocal (5pk);26_009;332;МП;10;;332;0;0,0;Закрыто;;-;Сложные
MPS176938;Diag MyDay Multifocal (5pk);26_009;1 672;МП;10;;1672;0;0,0;Закрыто;;-;Сложные
DPS054838;Biofinity Toric (3 pk) (new);26_010;13;ДП;8;;13;0;0,0;Закрыто;;-;Сложные
DPS054838;Clariti 1 Day multifocal (30pk);26_010;1;ДП;8;;1;0;0,0;Закрыто;;-;Сложные
DPS054838;Diag MyDay Toric (5pk);26_010;5;ДП;8;;5;0;0,0;Закрыто;;-;Сложные
DPS054838;iWear activ astigmatism (30 pk);26_010;4;ДП;8;;4;0;0,0;Закрыто;;-;Сложные
DPS054838;MyDay Toric (30pk);26_010;4;ДП;8;;4;0;0,0;Закрыто;;-;Сложные
DPS054838;WB Stenfilcon A toric 54% 1 Day MD (30pk);26_010;2;ДП;8;;2;0;0,0;Закрыто;;-;Сложные
DPS054570;Clariti 1 Day toric (30pk);26_010;4 622;ДП;3;;0;4 622;37,0;В приемке;30.06.2026;01.06.2026;Сложные
DPS054387;Avaira Vitality (6pk);26_010;15 061;ДП;1;;15061;0;0,0;Закрыто;;-;Сфера
DPS054842;Avaira Vitality (6pk);26_010;9 331;ДП;8;;9330;1;0,0;В приемке;;недостача;Сфера
DPS054842;Clariti 1 Day multifocal (30pk);26_010;42;ДП;8;;42;0;0,0;Закрыто;;-;Сложные
DPS054842;Clariti 1 Day toric (30pk);26_010;660;ДП;8;;660;0;0,0;Закрыто;;-;Сложные
DPS054842;WB Stenfilcon A 54% 1 Day MD (90pk);26_010;118;ДП;8;;118;0;0,0;Закрыто;;-;Сфера
DPS054842;Clariti 1 Day (90pk);26_010;34;ДП;8;;34;0;0,0;Закрыто;;-;Сфера
DPS054842;WB Fanfilcon A (6pk);26_010;29;ДП;8;;29;0;0,0;Закрыто;;-;Сфера
DPS054842;MyDay Toric (30pk);26_010;69;ДП;8;;69;0;0,0;Закрыто;;-;Сложные
DPS054842;WB Stenfilcon A toric 54% 1 Day MD (30pk);26_010;16;ДП;8;;16;0;0,0;Закрыто;;-;Сложные
DPS054699;Clariti 1 Day (90pk);26_010;2 896;ДП;5,6;;2716;180;0,4;В приемке;30.06.2026;01.06.2026;Сфера
DPS055111;Aculife One Day (30pk);26_010;79;ДП;10;;79;0;0,0;Закрыто;;-;Сфера
DPS054727;Avaira Vitality (6pk);26_010;5 752;ДП;7;;5752;0;0,0;Закрыто;;-;Сфера
DPS054727;Diag Clariti 1day (5pk);26_010;6 506;ДП;7;;6506;0;0,0;Закрыто;;-;Сфера
DPS054571;Avaira Vitality (6pk);26_010;13;ДП;4;;13;0;0,0;Закрыто;;-;Сфера
DPS054571;Biofinity Toric (3 pk) (new);26_010;10;ДП;4;;10;0;0,0;Закрыто;;-;Сложные
DPS054571;Clariti 1 Day multifocal (30pk);26_010;1 480;ДП;4;;1480;0;0,0;Закрыто;;-;Сложные
DPS054571;Clariti 1 Day toric (30pk);26_010;876;ДП;4;;876;0;0,0;Закрыто;;-;Сложные
DPS054571;iWear activ astigmatism (30 pk);26_010;219;ДП;4;;219;0;0,0;Закрыто;;-;Сложные
DPS054571;MiSight 1 day (90pk);26_010;51;ДП;4;;51;0;0,0;Закрыто;;-;Сфера
DPS054571;WB Fanfilcon A (6pk);26_010;2 538;ДП;4;;2538;0;0,0;Закрыто;;-;Сфера
DPS054571;MyDay Toric (30pk);26_010;805;ДП;4;;805;0;0,0;Закрыто;;-;Сложные
DPS054571;WB Stenfilcon A toric 54% 1 Day MD (30pk);26_010;6;ДП;4;;6;0;0,0;Закрыто;;-;Сложные
DPS054398;Avaira Vitality (6pk);26_010;14 366;ДП;2;;14366;0;0,0;Закрыто;;-;Сфера
DPS054398;Avaira Vitality toric (6pk);26_010;6;ДП;2;;6;0;0,0;Закрыто;;-;Сложные
DPS054398;Biofinity Toric (3 pk) (new);26_010;27;ДП;2;;27;0;0,0;Закрыто;;-;Сложные
DPS054398;Clariti 1 Day toric (30pk);26_010;8;ДП;2;;8;0;0,0;Закрыто;;-;Сложные
DPS054398;Diag Avaira Vitality toric (3pk);26_010;3;ДП;2;;3;0;0,0;Закрыто;;-;Сложные
DPS054398;Diag Biofinity Toric (1pk);26_010;2;ДП;2;;2;0;0,0;Закрыто;;-;1pk
DPS054398;WB Comfilcon A toric BF (3pk);26_010;3;ДП;2;;3;0;0,0;Закрыто;;-;Сложные
DPS054398;WB Somofilcon A toric 56% 1 Day (30pk);26_010;3;ДП;2;;3;0;0,0;Закрыто;;-;Сложные
DPS054398;MyDay Toric (30pk);26_010;7;ДП;2;;7;0;0,0;Закрыто;;-;Сложные
DPS054398;WB Stenfilcon A toric 54% 1 Day MD (30pk);26_010;11;ДП;2;;11;0;0,0;Закрыто;;-;Сложные
DPS055096;Avaira Vitality (6pk);26_010;5 275;ДП;9;;5275;0;0,0;Закрыто;;-;Сфера
DPS055096;Diag Avaira Vitality toric (3pk);26_010;2 811;ДП;9;;2811;0;0,0;Закрыто;;-;Сложные
DPS055096;Diag Clariti 1 Day toric (5pk) (new);26_010;52;ДП;9;;52;0;0,0;Закрыто;;-;Сложные
DPS055096;Diag MyDay Toric (5pk);26_010;42;ДП;9;;42;0;0,0;Закрыто;;-;Сложные
DPS055096;WB Fanfilcon A toric (6pk);26_010;5 559;ДП;9;;5464;95;0,8;В приемке;30.06.2026;01.06.2026;Сложные
DPS055096;WB Somofilcon A toric 56% 1 Day (30pk);26_010;15;ДП;9;;15;0;0,0;Закрыто;;-;Сложные
DPS055096;WB Stenfilcon A 54% 1 Day MD (90pk);26_010;58;ДП;9;;58;0;0,0;Закрыто;;-;Сфера
DPS055096;MyDay Toric (30pk);26_010;15;ДП;9;;15;0;0,0;Закрыто;;-;Сложные
MPS177283;MyDay (30pk)_Bespoke;26_010;830;МП;2,11;;650;180;0,4;В приемке;30.06.2026;01.06.2026;Сфера
DPS055109;Avaira Vitality (6pk);26_010;4 701;ДП;10;;4701;0;0,0;Закрыто;;-;Сфера
DPS055109;Avaira Vitality toric (6pk);26_010;1 777;ДП;10;;1751;26;0,2;В приемке;30.06.2026;01.06.2026;Сложные
